Num_Children,Group,Income,Own_Car,Own_Housing,Target
5,1,68060,1,1,0
1,0,94756,0,0,1
2,1,59356,1,0,0
2,0,60888,0,0,0
2,0,89264,1,0,0
0,0,92253,1,0,1
1,1,110884,1,1,1
3,1,42162,1,0,0
0,0,95520,1,0,1
3,1,49412,1,1,0
2,0,35638,1,1,0
1,1,45931,1,0,0
2,0,82786,0,0,0
0,1,110444,1,1,1
2,0,81508,0,0,0
1,0,79131,0,1,0
0,1,112801,1,0,1
1,0,69546,1,0,0
0,0,57675,0,0,0
0,1,48881,1,0,0
1,1,119601,1,1,1
0,1,63319,1,1,0
2,0,98651,1,0,1
3,0,48565,0,0,0
3,1,88516,0,0,1
3,1,95825,0,0,1
1,1,41803,1,0,0
0,1,72949,1,1,1
3,1,97341,1,0,1
5,1,102100,1,1,1
1,0,95856,1,1,1
3,0,84165,1,0,0
1,0,39757,1,1,0
2,1,118406,1,0,1
0,0,78207,1,0,0
1,1,76669,1,0,1
1,0,30893,0,1,0
1,0,47446,1,0,0
1,0,51835,1,0,0
3,0,74885,1,0,0
1,1,57287,1,1,0
2,1,69646,1,1,1
0,0,93663,1,0,1
1,1,80067,1,1,1
1,1,101651,1,0,1
0,1,65679,1,0,0
1,1,107164,1,1,1
2,1,108403,1,1,1
1,1,86801,1,0,1
3,0,56448,1,0,0
0,1,61588,0,1,0
2,1,53240,0,0,0
0,1,91957,1,0,1
2,1,42466,0,1,0
3,1,72263,1,1,1
3,0,32663,0,1,0
1,0,84187,1,0,0
1,1,52374,0,1,0
2,0,97555,1,1,1
1,1,75273,1,0,0
2,0,69419,0,0,0
2,0,71014,1,0,0
1,0,42997,1,0,0
3,0,88112,0,0,0
3,0,79856,0,0,0
5,0,64966,0,0,0
1,0,77202,1,1,1
2,0,59117,1,1,0
2,1,52513,1,0,0
2,1,62798,0,0,0
2,0,42130,0,1,0
0,1,61816,1,0,0
3,0,95780,0,0,1
2,1,72678,1,1,1
1,1,87030,1,1,1
3,0,66685,1,1,0
3,0,72534,0,1,0
0,1,89254,1,0,1
0,1,60077,0,1,0
3,1,109425,1,0,1
0,1,114906,1,0,1
2,1,87276,0,1,1
4,1,71764,0,0,0
2,1,119303,0,1,1
5,0,51200,0,0,0
1,0,39760,0,0,0
2,0,99764,0,1,1
1,1,72477,0,0,0
0,1,73771,1,1,1
4,1,112881,1,0,1
0,0,72342,0,0,0
3,0,64062,0,0,0
3,1,114936,1,1,1
2,1,96019,0,0,1
2,1,114368,1,1,1
1,1,43033,1,1,0
1,0,64657,0,0,0
2,1,66847,1,1,0
1,0,38345,1,1,0
3,1,104897,1,0,1
1,1,50983,1,1,0
5,1,69657,0,1,0
2,1,74336,1,0,0
1,1,84165,1,1,1
1,1,45672,1,1,0
1,1,112296,1,1,1
0,1,111903,1,1,1
1,0,96968,0,1,1
0,1,72420,1,1,1
1,1,80353,1,1,1
1,0,72384,1,0,0
5,0,85901,0,0,0
1,0,65802,1,0,0
4,1,56075,0,1,0
1,0,91623,0,0,1
5,0,69144,1,0,0
1,0,99205,0,0,1
3,0,73014,1,0,0
3,1,54012,1,0,0
0,1,46450,1,0,0
4,1,118933,1,0,1
1,1,67070,1,1,0
0,1,108736,1,1,1
2,1,73229,0,1,0
2,1,53967,1,0,0
3,0,77213,0,0,0
0,0,79408,0,1,0
1,0,58951,1,0,0
4,1,53055,1,0,0
6,0,83307,1,1,1
2,1,104452,1,0,1
3,0,70973,1,0,0
3,1,67345,1,0,0
2,1,103597,1,0,1
4,0,44249,0,1,0
4,0,92386,0,1,1
4,0,51342,1,1,0
3,0,71710,1,1,0
3,0,76313,1,1,0
4,1,75708,0,0,0
2,1,74461,0,1,1
1,0,42330,1,0,0
3,1,112761,0,0,1
2,1,93886,1,0,1
2,0,71975,1,1,0
1,0,43814,1,0,0
3,0,37979,1,0,0
1,1,59278,1,1,0
2,0,43514,1,1,0
3,1,46093,1,0,0
1,0,74024,0,0,0
4,0,65112,1,0,0
5,1,85932,1,1,1
1,0,67342,0,1,0
1,1,98060,1,0,1
1,0,32410,1,0,0
0,1,79074,1,0,1
5,1,68124,1,1,0
3,1,105571,0,0,1
2,1,73077,1,0,1
5,1,118760,1,1,1
2,0,33571,0,0,0
5,1,41961,1,1,0
3,1,74370,1,0,0
3,0,46629,0,1,0
4,0,79251,0,0,0
0,1,82263,1,0,1
2,1,109472,1,1,1
1,0,47946,0,0,0
2,0,53248,1,0,0
1,1,106186,0,0,1
1,1,54131,1,1,0
4,1,64155,1,1,0
2,1,73671,1,1,1
2,0,69814,0,0,0
5,0,72985,0,0,0
1,0,77215,1,0,0
3,1,118842,1,1,1
0,0,56794,1,0,0
2,0,85608,1,0,1
1,1,43256,1,0,0
6,1,107786,0,0,1
4,1,57305,1,1,0
4,1,90995,1,1,1
1,0,68983,0,0,0
3,0,92964,1,0,1
5,1,116145,0,1,1
3,1,54287,1,1,0
0,0,42154,0,0,0
5,1,58712,1,1,0
3,1,85512,1,1,1
1,0,60943,0,0,0
2,0,88736,0,1,1
0,0,33492,1,0,0
1,1,42699,1,1,0
6,1,45539,0,0,0
3,0,93115,1,1,1
1,0,49642,1,0,0
3,1,64724,0,0,0
3,0,50378,1,1,0
1,1,90100,1,0,1
2,0,64196,1,1,0
0,0,52106,1,0,0
1,1,88046,1,1,1
2,1,114811,1,1,1
2,0,47234,1,1,0
2,1,102523,1,0,1
3,0,80510,1,1,0
2,0,37164,1,1,0
4,1,95519,1,1,1
2,1,88456,1,1,1
2,0,79192,1,0,0
2,0,95106,1,0,1
0,0,92236,0,1,1
4,0,31118,1,0,0
4,0,52551,1,1,0
2,0,86567,1,0,1
2,0,74339,0,0,0
2,1,114848,1,0,1
3,0,71179,0,0,0
1,1,45655,1,0,0
2,0,49602,1,1,0
1,0,39286,1,0,0
2,1,100119,1,1,1
0,1,91992,1,0,1
4,1,115078,1,1,1
1,1,81728,1,1,1
1,1,62160,0,0,0
2,1,77062,0,0,0
1,1,41688,1,1,0
2,0,59899,1,0,0
3,0,48119,0,0,0
3,1,119444,1,0,1
3,1,98781,1,1,1
1,1,58425,1,0,0
3,1,45224,1,0,0
1,1,69596,1,1,0
1,0,92708,1,0,1
0,1,63484,1,0,0
1,1,71266,1,1,1
3,1,73295,1,0,0
1,1,111572,1,1,1
0,0,44861,1,0,0
3,0,33629,0,0,0
1,1,100587,1,0,1
0,0,84050,0,1,1
1,1,61055,1,0,0
1,0,86495,1,0,0
2,0,70761,1,0,0
0,0,56522,1,0,0
2,1,90644,1,1,1
2,1,93504,1,1,1
1,1,61265,1,1,0
0,0,53921,1,1,0
1,0,60804,1,1,0
1,0,32110,0,0,0
2,0,77062,0,0,0
1,0,78575,0,1,0
1,1,116931,1,0,1
2,0,81770,0,1,0
0,1,110731,1,1,1
3,1,66889,0,1,0
2,1,106724,0,1,1
0,1,104666,0,1,1
1,0,88506,1,0,0
4,0,55772,1,0,0
3,0,91351,1,1,1
0,1,65509,1,1,0
3,1,89009,0,1,1
1,0,60396,0,0,0
0,0,35035,1,0,0
2,0,82838,1,1,1
1,1,67946,1,1,0
2,0,33577,0,0,0
2,1,115879,1,1,1
0,0,40010,1,0,0
2,1,116862,1,1,1
1,1,56405,1,0,0
1,0,96406,1,0,1
2,0,59252,1,0,0
2,0,98826,1,0,1
4,1,77719,1,1,1
4,1,71878,1,0,0
0,1,80676,1,0,1
2,1,90333,1,0,1
1,1,60924,1,1,0
4,0,79577,1,0,0
0,0,86877,1,1,1
2,0,58886,1,1,0
2,0,32697,1,0,0
1,1,91020,1,1,1
3,0,98758,1,0,1
4,1,92070,1,1,1
1,1,90208,1,1,1
1,0,61942,1,1,0
4,1,84309,1,0,1
2,0,53417,1,1,0
2,1,104476,1,0,1
0,0,50368,0,0,0
1,1,59456,0,1,0
1,1,105963,0,0,1
3,1,68098,0,0,0
1,0,47507,1,1,0
4,1,109692,1,0,1
3,1,100041,1,1,1
2,1,114888,1,0,1
5,1,119262,1,1,1
1,0,90005,0,0,0
2,0,58219,1,0,0
4,1,46272,1,1,0
2,0,81283,1,0,0
4,1,55073,1,1,0
3,1,45430,1,1,0
0,0,63308,1,0,0
2,1,46279,1,1,0
3,1,71789,1,1,1
4,1,115124,1,0,1
3,0,50182,1,0,0
2,0,43436,0,0,0
2,1,113716,1,1,1
1,0,65096,0,0,0
1,1,56800,1,0,0
1,0,56057,0,1,0
2,1,58174,0,0,0
3,1,99880,1,1,1
2,0,78364,0,0,0
2,0,39393,0,0,0
2,0,33784,1,1,0
4,0,98096,1,0,1
2,0,70921,1,0,0
1,1,61760,1,1,0
4,0,54103,1,0,0
7,0,65349,1,0,0
1,1,95675,0,1,1
6,1,53427,1,1,0
2,0,41812,1,0,0
1,1,43697,1,0,0
1,1,44161,1,1,0
4,0,62111,1,0,0
1,0,83792,1,0,0
6,1,63472,1,1,0
0,0,78736,1,0,0
2,1,61184,1,1,0
3,0,51059,0,0,0
4,1,75115,1,0,0
3,1,104416,1,0,1
3,1,89738,1,0,1
3,0,82447,1,0,0
3,1,43378,0,0,0
1,0,48909,0,1,0
1,0,67116,1,1,0
2,0,80316,1,0,0
1,1,96003,1,1,1
2,1,65628,1,1,0
0,0,31531,1,0,0
4,0,56921,1,0,0
1,0,56301,0,0,0
3,0,83815,0,1,0
0,1,91457,1,1,1
3,0,68568,0,0,0
2,1,63103,1,0,0
1,0,66358,1,0,0
2,0,72595,0,0,0
3,0,38196,0,0,0
4,1,48270,0,0,0
2,0,63124,1,0,0
1,1,108897,1,1,1
1,1,86473,1,0,1
2,0,58020,0,0,0
2,1,94950,0,0,1
1,1,52589,0,0,0
3,0,66253,1,0,0
3,1,88539,1,0,1
3,0,57358,1,0,0
2,0,51285,1,0,0
1,1,81499,1,1,1
1,1,48440,0,1,0
1,1,56014,1,1,0
1,0,87097,0,0,0
4,1,117960,1,0,1
2,1,110037,1,0,1
1,0,75148,1,0,0
3,0,87863,1,1,1
2,1,40733,0,0,0
3,0,72969,1,0,0
1,1,44098,0,0,0
3,1,99561,0,0,1
4,0,99888,1,0,1
2,0,64361,1,0,0
0,1,48297,1,1,0
1,1,100311,1,1,1
2,0,82090,0,1,1
0,0,58495,0,0,0
2,1,112103,1,0,1
1,1,98566,1,0,1
1,1,43411,1,1,0
1,1,115135,1,1,1
1,0,35588,0,0,0
3,0,84694,1,0,0
0,1,107494,1,1,1
3,1,69258,1,1,0
1,1,60133,1,0,0
2,0,82390,1,0,0
1,1,55713,1,0,0
2,1,86696,1,0,1
2,0,63011,0,0,0
3,0,51696,0,0,0
2,1,54228,1,1,0
2,1,68681,1,0,0
2,0,96269,1,0,1
3,1,109456,1,0,1
0,0,62772,1,0,0
5,1,52630,1,0,0
0,0,52800,1,1,0
3,0,70829,0,1,0
3,1,42098,1,0,0
2,1,40724,1,0,0
1,1,85365,1,1,1
3,1,96946,1,1,1
2,0,44508,1,1,0
2,1,60461,1,0,0
1,1,81491,1,0,1
2,1,115099,1,0,1
2,1,62901,1,0,0
2,0,89567,0,1,1
1,0,36457,1,1,0
2,1,110707,1,0,1
2,1,89056,1,0,1
1,0,65366,1,1,0
3,1,101496,1,1,1
0,0,72907,1,0,0
0,0,60483,0,0,0
1,1,81740,1,1,1
2,1,45343,1,1,0
0,0,55364,0,1,0
2,1,43101,1,0,0
2,1,75008,0,0,0
1,1,52740,1,0,0
4,1,77496,0,1,1
0,1,57363,1,0,0
1,1,111027,1,1,1
1,0,83364,0,1,0
0,1,53749,1,1,0
2,1,41599,1,1,0
3,1,60832,1,0,0
0,1,83619,1,1,1
1,1,101338,1,1,1
3,1,103895,1,1,1
2,1,87497,1,0,1
3,0,49216,0,0,0
0,1,43689,1,0,0
1,1,106138,1,0,1
4,1,107715,1,1,1
1,1,43717,0,0,0
0,1,46632,0,0,0
1,1,60157,1,0,0
4,1,95865,1,0,1
1,1,84006,1,0,1
5,0,82654,1,0,0
0,0,61423,1,0,0
1,1,41970,1,1,0
3,1,71738,1,1,1
3,0,90800,1,1,1
2,0,31747,0,1,0
2,1,42888,1,1,0
0,0,62534,0,1,0
2,1,96277,1,0,1
2,1,114003,1,0,1
4,0,62579,0,0,0
4,1,111202,1,0,1
3,0,80173,1,0,0
3,0,96507,1,1,1
3,0,31551,1,0,0
4,0,61597,1,0,0
1,1,101677,0,1,1
1,0,63490,1,0,0
0,0,85921,1,1,1
2,0,73549,1,1,0
0,0,41934,0,1,0
3,1,101404,1,0,1
0,1,63639,1,1,0
3,0,55426,0,0,0
1,1,96022,1,0,1
1,1,108825,1,0,1
1,0,65877,1,0,0
2,0,80229,1,0,0
1,1,96743,1,1,1
3,0,35640,0,1,0
0,0,37452,1,1,0
2,1,116513,0,1,1
3,0,69486,1,0,0
3,1,41050,1,0,0
1,0,99992,1,0,1
1,1,81578,0,0,1
1,0,32448,1,0,0
3,0,73852,0,0,0
4,1,110844,1,0,1
2,1,97850,1,0,1
2,0,86410,1,1,1
1,1,61698,1,0,0
2,0,35879,0,0,0
2,1,95258,0,1,1
1,0,85218,1,0,0
3,0,60537,1,0,0
4,1,56161,1,0,0
2,1,99880,1,1,1
3,1,76603,1,0,0
2,1,57474,0,0,0
2,0,99270,0,0,1
3,1,90142,1,1,1
1,0,38312,0,0,0
0,1,73595,1,0,0
3,0,73853,1,0,0
2,1,95750,1,0,1
1,1,93838,1,1,1
4,1,117856,0,0,1
1,1,112671,1,1,1
2,1,63010,1,0,0
2,1,74349,1,0,0
1,0,67829,1,0,0
0,1,117533,1,0,1
1,1,41972,1,0,0
1,1,55613,1,1,0
4,1,83616,1,0,1
2,1,107989,1,1,1
0,1,94218,1,1,1
2,0,97795,0,1,1
2,1,82692,1,0,1
1,0,75647,1,1,0
3,0,51524,1,1,0
0,0,31539,1,0,0
3,0,77614,1,0,0
5,0,33582,0,0,0
7,1,76145,1,1,1
3,1,43155,0,1,0
2,1,69578,1,1,1
6,1,74843,1,0,0
4,0,85134,1,0,0
1,0,41218,0,1,0
4,0,31523,0,0,0
1,1,107587,0,1,1
1,1,66599,1,0,0
3,1,89371,1,0,1
4,1,51702,1,0,0
1,1,92816,1,0,1
3,1,93367,1,0,1
1,0,57430,0,0,0
1,1,99634,0,1,1
2,1,75250,0,0,0
4,0,82587,1,0,0
7,0,52609,1,1,0
1,1,97738,1,0,1
2,0,36375,1,1,0
2,1,119528,1,0,1
0,0,80913,1,0,0
1,0,98403,0,0,1
1,0,89164,0,1,1
0,0,84141,1,0,0
2,0,81531,0,1,0
1,1,96660,1,1,1
3,1,65855,1,0,0
1,1,88561,0,0,1
1,0,38729,0,0,0
8,1,85377,1,1,1
5,0,52325,1,0,0
2,0,48410,1,0,0
2,0,79989,1,0,0
2,0,52461,0,0,0
0,0,98665,0,0,1
0,1,44777,1,1,0
2,0,95165,0,1,1
3,0,51462,1,0,0
3,1,79972,1,0,0
2,0,61215,1,0,0
3,1,53618,1,0,0
1,0,59675,0,1,0
4,0,52291,1,0,0
2,1,102808,1,1,1
2,0,40868,1,1,0
2,1,57497,1,0,0
0,0,82738,1,0,0
0,1,51256,1,0,0
2,1,45430,1,0,0
3,0,85352,1,0,0
2,0,67645,1,0,0
2,0,59135,0,1,0
3,0,34583,1,0,0
0,1,83075,0,1,1
3,0,54981,1,0,0
3,1,83654,1,1,1
1,0,94262,0,0,1
2,0,34806,0,0,0
1,1,45054,1,1,0
2,0,60996,1,0,0
3,1,69142,1,0,0
4,1,60610,1,0,0
3,1,89327,1,0,1
4,1,95252,1,0,1
0,0,79770,1,0,0
4,1,91237,0,0,1
0,1,60582,0,0,0
2,0,85886,1,0,0
0,1,47884,1,0,0
2,0,77730,1,0,0
2,0,42401,1,0,0
3,1,94851,0,1,1
3,1,92239,1,0,1
0,1,84337,1,1,1
1,1,71280,1,1,1
2,1,51062,1,1,0
1,0,80474,1,0,0
2,1,48934,1,1,0
3,1,45624,1,0,0
1,1,83089,1,1,1
1,0,51250,1,0,0
1,1,63408,1,0,0
1,0,98060,1,0,1
3,0,73641,0,0,0
2,1,71465,1,1,1
3,1,119374,1,1,1
3,0,96851,1,1,1
0,1,112178,1,1,1
0,0,73184,1,1,0
1,1,40995,0,0,0
2,0,90142,1,0,1
2,1,61261,1,0,0
1,0,47080,1,0,0
2,1,118375,1,0,1
1,1,92740,1,1,1
3,1,68124,1,1,0
2,0,49895,1,0,0
1,1,48555,1,1,0
4,0,69583,0,1,0
1,0,81074,1,1,1
2,0,56167,1,1,0
1,1,89247,1,1,1
2,1,57874,1,1,0
3,0,99705,1,1,1
1,0,36051,1,1,0
1,0,59162,1,0,0
2,0,77214,0,0,0
0,0,87709,0,1,1
4,1,105022,1,0,1
1,1,49907,1,1,0
4,1,85773,1,0,1
1,1,81962,1,0,1
2,0,31320,1,0,0
0,1,98602,1,0,1
1,0,78044,0,0,0
1,1,49752,1,1,0
2,1,106925,1,1,1
2,1,74916,0,0,0
0,0,70559,1,0,0
3,0,59566,0,1,0
1,1,59734,0,1,0
4,1,41155,1,0,0
1,1,109898,1,1,1
0,0,80102,1,1,0
2,1,57206,1,0,0
2,0,46239,0,1,0
2,1,103025,0,0,1
2,1,115960,1,1,1
1,0,95964,1,0,1
3,1,97651,0,0,1
1,1,103385,1,1,1
7,1,95432,0,1,1
2,0,68764,0,0,0
3,1,74245,1,0,0
1,1,98047,0,1,1
3,0,45922,1,0,0
0,0,95289,0,0,1
1,0,39448,1,1,0
2,0,31436,0,1,0
1,0,84492,1,0,1
3,0,69042,0,0,0
2,0,33869,0,0,0
1,0,36506,1,0,0
0,0,73866,1,0,0
1,1,45468,1,0,0
0,1,104040,1,1,1
0,1,101421,0,0,1
2,1,85685,1,1,1
4,1,112659,1,1,1
1,0,88287,1,1,1
1,0,31712,1,1,0
2,1,105013,0,0,1
1,1,48342,1,1,0
0,0,33953,0,0,0
3,0,79539,1,0,0
1,1,70294,1,1,0
1,0,50939,1,0,0
1,1,73104,1,0,0
1,0,38799,1,0,0
0,0,93659,0,0,1
2,1,47847,1,1,0
1,0,72510,0,0,0
3,0,44405,0,1,0
1,1,84494,1,1,1
2,1,55114,0,0,0
2,1,51763,1,0,0
1,0,97040,0,0,1
1,0,99082,0,0,1
3,0,81919,1,0,0
1,0,76657,0,0,0
1,1,67944,0,1,0
2,0,65807,0,0,0
2,0,53167,0,0,0
2,0,87011,1,0,1
1,1,71351,0,1,0
0,1,112512,1,1,1
1,1,87091,0,1,1
2,1,59223,1,0,0
2,1,61108,1,1,0
1,1,66612,1,1,1
2,1,55148,1,0,0
0,1,106404,0,1,1
2,0,68661,0,1,0
2,0,78551,1,0,0
2,0,49189,0,0,0
0,1,99486,0,1,1
1,1,53242,1,0,0
2,0,95333,1,0,1
0,0,96032,0,0,1
1,0,35067,1,1,0
3,0,33195,0,1,0
8,0,96696,1,0,1
3,0,39398,1,1,0
0,1,76028,1,0,0
1,0,75858,1,0,0
0,0,76877,1,0,0
3,1,57192,1,1,0
2,0,62328,1,0,0
4,1,68796,1,1,1
3,0,38976,1,0,0
0,1,64370,1,0,0
1,0,61769,0,0,0
2,0,87137,1,0,0
1,0,63994,1,0,0
3,0,77666,0,0,0
2,0,60009,1,0,0
1,1,41302,1,1,0
2,0,52393,1,0,0
3,0,82451,1,0,0
0,0,79597,0,0,0
1,1,54506,0,0,0
3,0,96244,1,1,1
2,1,110330,0,1,1
6,0,36463,1,0,0
3,0,97063,0,0,1
1,0,94190,1,1,1
0,0,60173,0,0,0
1,0,99113,1,0,1
1,0,99115,1,1,1
3,1,40305,0,1,0
2,1,107867,1,1,1
2,1,46602,1,0,0
1,1,89345,1,1,1
1,0,96566,0,0,1
3,1,112543,1,0,1
4,1,66348,0,1,0
3,1,108134,1,0,1
2,1,77270,1,0,0
2,1,52344,1,1,0
3,1,97338,1,1,1
0,0,64595,1,1,0
1,1,62244,0,1,0
1,0,33817,1,1,0
1,1,109232,1,1,1
2,0,59360,0,0,0
1,1,93259,1,0,1
6,1,97683,1,0,1
0,0,30588,0,1,0
2,0,46634,0,0,0
1,0,50857,0,0,0
1,1,112508,1,1,1
2,0,58288,1,1,0
1,0,78473,0,0,0
5,1,107069,1,0,1
1,1,87706,1,1,1
3,1,64459,1,1,0
0,1,61845,1,1,0
2,1,102854,1,1,1
1,1,52933,1,0,0
2,0,54591,1,0,0
1,1,87377,1,0,1
4,0,48102,0,0,0
1,1,73291,1,1,1
3,0,72200,0,0,0
3,0,66868,1,0,0
2,0,45234,1,0,0
1,1,93235,1,0,1
2,1,106178,1,1,1
2,0,46496,1,0,0
1,1,68863,1,0,0
5,1,109950,1,0,1
4,0,36332,0,1,0
1,0,53362,1,0,0
2,0,91657,1,0,1
1,1,83853,1,0,1
4,0,94354,0,1,1
0,0,96628,0,0,1
3,0,69538,1,0,0
4,1,43363,0,0,0
4,1,91660,1,0,1
5,1,114690,1,0,1
1,1,79416,1,1,1
1,0,63865,1,0,0
2,1,72735,1,1,1
0,0,72148,1,1,0
4,0,92352,1,1,1
4,1,51104,1,1,0
2,1,114527,1,1,1
1,0,41539,1,1,0
3,1,63899,1,1,0
3,1,94779,1,1,1
4,0,81295,0,0,0
4,0,97089,0,0,1
2,1,111195,1,1,1
0,1,50111,1,0,0
1,0,82153,0,1,1
2,1,78393,1,1,1
1,1,93646,1,0,1
3,0,60811,0,0,0
1,0,42793,0,0,0
2,0,57021,1,0,0
2,0,53082,1,0,0
2,1,80900,0,1,1
1,1,51912,1,0,0
6,0,98235,1,0,1
0,1,65905,1,1,0
0,1,78262,0,0,0
2,1,80769,1,0,1
2,1,80942,1,1,1
1,0,69917,1,1,0
2,1,119695,1,1,1
3,1,61662,1,0,0
3,1,72647,0,1,0
3,1,58953,1,1,0
2,0,67256,1,0,0
7,0,94080,0,0,1
2,0,88260,1,0,1
2,1,55958,1,1,0
2,1,57348,0,0,0
0,1,91228,1,1,1
3,1,80959,1,1,1
1,0,80510,1,1,1
2,1,101624,0,0,1
1,1,118531,1,1,1
4,1,67204,0,1,0
1,0,76579,1,0,0
3,0,50220,0,0,0
2,0,73979,1,0,0
1,1,64030,1,0,0
6,1,71433,1,0,0
3,1,72178,1,1,1
1,0,42417,1,0,0
2,1,53169,1,0,0
2,1,88939,0,0,1
0,0,75428,1,0,0
0,0,65761,1,0,0
2,1,105652,1,1,1
3,0,37413,0,0,0
2,0,70736,1,0,0
3,1,42850,1,0,0
1,0,77507,1,1,0
3,0,60670,1,1,0
5,0,45537,0,1,0
8,0,65055,1,0,0
5,0,71548,1,1,0
1,0,87911,0,0,0
2,1,59045,1,0,0
4,1,82837,1,1,1
0,1,51912,1,0,0
2,0,85583,0,0,0
2,1,85717,0,0,1
3,1,87617,1,0,1
1,1,75232,1,1,1
3,0,76204,1,1,0
1,0,55469,0,0,0
5,0,84079,1,0,0
5,1,47085,1,0,0
1,1,92050,1,1,1
3,1,57551,1,1,0
1,0,78811,1,1,0
3,0,45412,1,1,0
2,1,61939,1,1,0
2,1,110351,1,1,1
2,1,75186,1,1,1
3,0,61439,1,0,0
1,0,45248,1,0,0
2,0,44696,1,0,0
3,0,49970,1,0,0
2,0,97018,1,0,1
0,0,98264,1,0,1
1,1,78467,1,1,1
3,0,71390,0,0,0
5,0,75031,1,1,0
1,0,53650,1,1,0
3,0,96788,0,0,1
2,1,94797,0,0,1
1,0,46006,1,0,0
2,0,83732,1,0,0
2,1,104407,0,1,1
5,0,43581,1,0,0
2,0,96722,1,0,1
2,1,87098,0,0,1
2,1,110867,1,0,1
1,1,54563,1,0,0
1,0,99627,0,0,1
3,1,107399,1,0,1
2,0,68444,1,0,0
2,0,53596,1,0,0
2,1,64718,0,0,0
1,1,95310,0,1,1
1,0,75576,0,0,0
2,1,83338,0,0,1
2,1,79307,1,1,1
1,0,83899,0,1,0
0,0,84246,0,0,0
3,0,83556,0,1,0
3,1,109936,1,0,1
2,1,77827,0,1,1
3,1,80500,1,0,1
3,1,63578,1,1,0
1,0,49670,1,1,0
2,0,88248,1,0,1
2,1,79712,0,0,1
2,0,54224,0,0,0
3,1,90385,0,1,1
1,0,98762,1,1,1
2,1,117920,1,1,1
3,0,72209,0,0,0
1,1,51599,1,1,0
2,0,79825,0,0,0
1,1,83661,1,0,1
2,0,57534,0,0,0
0,1,62092,1,1,0
1,1,101733,1,0,1
1,1,48677,1,1,0
1,0,43227,1,1,0
2,1,116498,1,1,1
2,0,65471,0,1,0
1,1,102078,1,0,1
2,1,71994,1,0,0
2,1,97395,1,0,1
0,0,57056,1,0,0
3,1,117973,1,1,1
1,1,117250,1,0,1
3,1,78293,0,0,1
1,1,115180,1,1,1
1,0,62235,1,1,0
2,1,115684,1,0,1
2,1,119997,1,0,1
4,0,51444,1,1,0
5,1,72498,0,0,0
3,0,35263,0,0,0
4,0,52512,1,0,0
1,0,86355,0,0,0
1,1,62086,0,0,0
3,0,66566,0,0,0
1,1,65074,1,0,0
0,0,79133,0,0,0
1,0,89398,0,0,0
2,1,119239,1,0,1
2,0,69389,1,1,0
3,1,80088,1,0,1
1,1,55778,1,1,0
2,0,94977,1,1,1
3,1,53554,1,0,0
2,1,48424,0,0,0
2,1,70921,0,0,0
1,0,92047,1,0,1
2,0,33391,1,1,0
3,0,46434,1,0,0
3,1,57194,1,1,0
0,0,30995,0,1,0
1,1,80508,1,0,1
2,1,51027,1,0,0
4,1,94101,0,1,1
1,1,65724,1,1,0
1,1,51814,1,0,0
2,1,76353,1,1,1
7,0,75983,1,1,0
3,0,42325,0,0,0
2,0,54449,1,0,0
3,1,77614,0,1,1
4,0,39542,1,1,0
4,1,110281,1,0,1
1,0,44625,0,0,0
1,1,90542,1,1,1
2,1,76438,1,1,1
1,0,67145,1,0,0
2,0,38681,0,1,0
2,0,75369,0,1,0
1,0,70219,1,1,0
1,1,42714,1,0,0
3,0,91154,1,0,1
1,1,64713,1,0,0
1,1,40859,1,0,0
4,0,71381,1,0,0
2,1,107484,1,1,1
4,0,70787,1,0,0
2,1,94813,1,0,1
3,0,49598,1,1,0
2,1,61218,1,0,0
4,1,72813,1,1,1
1,0,38908,0,0,0
2,0,93500,1,1,1
1,1,71513,1,0,0
2,0,64319,0,0,0
3,0,42330,0,0,0
2,1,96804,1,0,1
3,1,110198,1,1,1
0,1,90834,1,1,1
1,0,57773,1,1,0
2,1,75667,1,1,1
1,1,77309,0,0,0
0,1,113220,1,1,1
0,0,52415,1,1,0
2,0,34571,1,1,0
5,1,89917,1,1,1
3,0,42770,0,1,0
1,1,51436,1,0,0
3,1,83600,1,0,1
2,1,68288,1,0,0
2,1,76315,1,0,1
3,1,113566,1,0,1
2,0,67448,1,1,0
3,1,67550,0,1,0
3,0,95361,1,0,1
4,1,105668,1,1,1
2,0,66843,1,1,0
3,0,64339,0,0,0
1,1,47712,1,1,0
3,0,37849,1,0,0
0,1,105820,0,0,1
4,0,76197,0,0,0
0,1,67237,1,0,0
4,1,104796,1,1,1
1,1,91000,1,0,1
1,1,104062,1,0,1
1,0,72120,1,0,0
4,1,58036,1,0,0
4,0,64934,1,1,0
2,0,58452,0,0,0
1,1,72171,1,0,0
1,0,36919,0,0,0
1,0,86551,1,0,0
3,1,90077,1,1,1
5,0,80093,1,0,0
4,0,78910,1,1,0
5,1,86662,1,0,1
1,1,110344,0,0,1
4,0,32730,1,0,0
5,0,82978,0,0,0
1,0,92928,1,1,1
0,1,98719,1,0,1
0,1,58343,0,0,0
1,0,82650,0,0,0
2,0,54913,0,0,0
2,0,72434,1,0,0
3,0,41790,1,0,0
2,1,51936,1,0,0
0,1,93435,1,0,1
2,1,112533,1,0,1
2,0,75234,1,0,0
2,1,105740,1,0,1
2,1,78857,1,1,1
2,1,47829,0,0,0
2,0,79026,1,0,0
3,0,60495,1,0,0
1,1,98640,1,0,1
1,0,52922,1,0,0
1,1,89006,1,0,1
